"Órgão Sup UResp Compra ID","Órgão Vinc UResp Compra DESC","Órgão UResp Compra ID","Órgão UResp Compra DESC","Cod UResp Compra DESC","Cod UResp Compra NOME","UF UResp Compra DESC","Municipio UResp Compra DESC","Número Processo Compra DESC","Modalidade Compra DESC","Identif Compra DESC","Tipo Licitação DESC","Inciso Disp Legal DESC","Forma Compra DESC","Objeto Compra DESC","Dia Abert Sessão Publ ID","Sit Atual Compra DESC","Existência Result Compra DESC","Dia Homologação Compra DESC","Sub-rogação Compra DESC","Valor Total Homologado"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243006312201645","Dispensa de Licitação","15837606000172016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de água mineral para evento.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","53,4000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243006056201696","Inexigibilidade de Licitação","15837607000062016","Não se Aplica","INCISO I","SISPP","Objeto: Aquisição de pacote com vídeo de cursos didáticos na área de desenvolvimento de software.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.900,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243006505201604","Inexigibilidade de Licitação","15837607000072016","Não se Aplica","INCISO II","SISPP","Objeto: Inscrição de servidora Andreza Pereira Mendonça no ""Curso de Software R Aplicado à análise de Biodiversidade"", a ser realizado nos dias 12 a 15 de novembro.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.287,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243006570201621","Inexigibilidade de Licitação","15837607000082016","Não se Aplica","INCISO II","SISPP","Objeto: Inscrição do servidor Valério Magalhães Lopes no curso  Curso Cromatografia Gasosa Acoplada a Espectrometria de Massas: GC/MS e GS/MS/MS   Teoria e Pratica em Laboratório , a ser realizado dos dias 12 a 16 de Dezembro",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.900,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243006672201647","Inexigibilidade de Licitação","15837607000092016","Não se Aplica","INCISO I","SISPP","Objeto: Renovação de software Urânia, ano letivo 2017.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","730,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","23243006673201691","Inexigibilidade de Licitação","15837607000102016","Não se Aplica","INCISO II","SISPP","Objeto: Curso capacitação de servidor - Curso de Interpretação da Análise de Solo para Condições de Cerrado.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158376,"INST.FED.DE RONDONIA/CAMPUS JI-PARANA/RO","RO","JI-PARANA","2343006883201680","Dispensa de Licitação","15837606000182016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de gás GLP",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","198,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243005457201548","Pregão","15853205000072015","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Concessão de uso de espaço físico para exploração de serviços de lanchonete e restaurante.",21/12/2015,"Publicado","Existe Resultado de Compra","20 Jan 2016","Não Subrogou Compra","261,2700"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243005917201538","Pregão","15853205000082015","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Concessão administrativa de uso de bem público para serviços reprográficos.",1/2/2016,"Publicado","Existe Resultado de Compra","04 Fev 2016","Não Subrogou Compra","54,1600"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243000062201630","Pregão","15853205000012016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Compra compartilhada de Carimbos.",21/3/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","30 Mar 2016","Não Subrogou Compra","133.195,0200"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243001645201688","Pregão","15853205000032016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Compras Compartilhada Àgua e Gás GLP",10/5/2016,"Evento de Alteração Publicado","Existe Resultado de Compra","24 Mai 2016","Não Subrogou Compra","127.363,5900"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243001645201688","Pregão","15853205000042016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Itens cancelados de SRP 03/2016 de Água Mineral e Gás GLP",24/6/2016,"Publicado","Existe Resultado de Compra","29 Jun 2016","Não Subrogou Compra","138.025,3300"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243003268201611","Pregão","15853205000052016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de suprimento para impressora.",8/7/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","01 Ago 2016","Não Subrogou Compra","997.784,1134"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243003285201659","Pregão","15853205000062016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Materiais de Construção",9/9/2016,"Publicado","Existe Resultado de Compra","23 Set 2016","Não Subrogou Compra","236.472,1018"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243003351201691","Pregão","15853205000072016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Material de Consumo e Permanente Diversos",2/9/2016,"Publicado","Existe Resultado de Compra","23 Set 2016","Não Subrogou Compra","141.257,8300"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243006389201615","Pregão","15853205000082016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Compra compartilhada de Material Gráfico",24/11/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","25 Nov 2016","Não Subrogou Compra","2.605.378,4500"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243000515201628","Inexigibilidade de Licitação","15853207000012016","Não se Aplica","CAPUT","SISPP","Objeto: Abastecimento de água através da Companhia de Aguas e Esgoto do Estado de Rondônia",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243001122201631","Dispensa de Licitação","15853206000012016","Não se Aplica","INCISO II","SISPP","Objeto: Materiais de Construção Diversos",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.637,5800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243000907201697","Dispensa de Licitação","15853206000022016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de licença de uso de software pacote adobe",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.390,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243003206201618","Dispensa de Licitação","15853206000032016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de HD SEAGATE CONSTELLATION ES.2 MODELO ST33000650SS   3TB    Local de entrega do bem: Avenida Jorge Teixeira nº 3146    Setor Industrial, Porto Velho /RO, CEP 76821-002",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.500,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243002625201624","Inexigibilidade de Licitação","15853207000022016","Não se Aplica","INCISO II","SISPP","Objeto: Curso de Produção Editorial com carga horária de 42 (quarenta e duas) horas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","420,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243.00278620161","Inexigibilidade de Licitação","15853207000032016","Não se Aplica","INCISO II","SISPP","Objeto: Inscrição no IX Congresso de Gestão Pública",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","200,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243002787201662","Inexigibilidade de Licitação","15853207000042016","Não se Aplica","INCISO II","SISPP","Objeto: Curso de capacitação de instalador e reparador de redes de computadores  carga horária 200 horas",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.300,0200"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243003152201682","Inexigibilidade de Licitação","15853207000052016","Não se Aplica","INCISO II","SISPP","Objeto: Participação em evento de capacitação XIII SEMANA DE ADMINISTRAÇÃO ORÇAMENTARIA - ETAPA BELE",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243002755201667","Inexigibilidade de Licitação","15853207000062016","Não se Aplica","INCISO II","SISPP","Objeto: Curso de Pós Graduação em MBA - Ciência de Dados e Big Data Analytics",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.750,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243004721201615","Dispensa de Licitação","15853206000042016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Uniformes para o Jifro",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.960,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243004590201668","Inexigibilidade de Licitação","15853207000072016","Não se Aplica","INCISO II","SISPP","Objeto: Inscrição de Capacitação para o servidor participar do XXXVI- Encontro Nacional de Dirigentes de Pessoal e Recursos Humanos das Instituições Federais.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243004609201676","Inexigibilidade de Licitação","15853207000082016","Não se Aplica","INCISO II","SISPP","Objeto: Inscrição no XIX Seminário Nacional de Bibliotecas Universitárias",31/12/1899,"Anulação","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","570,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","232430048201612","Dispensa de Licitação","15853206000052016","Não se Aplica","INCISO I","SISPP","Objeto: Contratação de empresa especializada em elaboração de projeto executivo, descritivo técnico para adequação do novo estúdio para EAD - Educação a Distância",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","14.850,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243004855201628","Dispensa de Licitação","15853206000062016","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de serviços de logistica para suporte Jifro",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","4.700,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243004854201628","Dispensa de Licitação","15853206000072016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de medicamentos e materiais hospitalares para formar Kit de Pronto Socorro - JIFRO",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","469,9000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243004609201676","Inexigibilidade de Licitação","15853207000092016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação de servidor- XIX Seminário Nacional de bibliotecas Universitárias",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","830,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243005698201678","Inexigibilidade de Licitação","15853207000102016","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação do Servidor",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","187,4000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243006891201626","Dispensa de Licitação","15853206000082016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Materiais de Consumo Pronatec",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.795,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158532,"CAMPUS ZONA NORTE IFECT RO","RO","PORTO VELHO","23243007866201660","Dispensa de Licitação","15853206000092016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de Placas de Veículos",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","200,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","003819-2015-66","Pregão","15853305000012016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Contratação de serviços de esgotamento de fossa.",10/6/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","14 Jun 2016","Não Subrogou Compra","6.442,2000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","004470/2015-80","Pregão","15853305000022016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de bomba d'água e painel de comando.",9/6/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","13 Jun 2016","Não Subrogou Compra","19.952,1400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","004912/2015-98","Pregão","15853305000042016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Materiais para Eventos e Artes",12/7/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","22 Jul 2016","Não Subrogou Compra","91.270,5000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","004454/2015-97","Pregão","15853305000032016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Filtro e Elemento Filtrante",20/9/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","26 Set 2016","Não Subrogou Compra","107.222,4900"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","005416/2016-32","Pregão","15853305000052016","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Equipamentos de Refrigeração, TVs, Suporte, Buffet Térmico e outros.",28/11/2016,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","21 Dez 2016","Não Subrogou Compra","2.672.448,2300"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","23243000710201658","Dispensa de Licitação","15853306000012016","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de materiais para refeitório",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","5.435,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","23243002423201682","Inexigibilidade de Licitação","15853307000012016","Não se Aplica","CAPUT","SISPP","Objeto: Contratação de empresa especializada para prestação de serviços, por meio de acesso on-line a consulta de pesquisa de valores através de ""BANCO DE PREÇOS"", aonde disponibilizará informativos dos preços praticados no Mercado Público Nacional, valores de referências e Atas de Registro de Preços.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.990,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","23243003111201696","Inexigibilidade de Licitação","15853307000022016","Não se Aplica","INCISO II","SISPP","Objeto: Inexigibilidade de Licitação para Participação na XII Semana Orçamentária, etapa do Pará",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","800,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158533,"CAMPUS CACOAL IFECT RO","RO","CACOAL","003736/2016-58","Dispensa de Licitação","15853306000022016","Não se Aplica","INCISO IV","SISPP","Objeto: Aquisição de Gêneros Alimentícios",31/12/1899,"Evento de Retificação Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.710,4000"
