"Órgão Sup UResp Compra ID","Órgão Vinc UResp Compra DESC","Órgão UResp Compra ID","Órgão UResp Compra DESC","Cod UResp Compra DESC","Cod UResp Compra NOME","UF UResp Compra DESC","Municipio UResp Compra DESC","Número Processo Compra DESC","Modalidade Compra DESC","Identif Compra DESC","Tipo Licitação DESC","Inciso Disp Legal DESC","Forma Compra DESC","Objeto Compra DESC","Dia Abert Sessão Publ ID","Sit Atual Compra DESC","Existência Result Compra DESC","Dia Homologação Compra DESC","Sub-rogação Compra DESC","Valor Total Homologado"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243010169201858","Dispensa de Licitação","15814806000052018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada em locação de container banheiro com chuveiro para o JIFRO 2018.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.980,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243007516201865","Inexigibilidade de Licitação","15814807000022018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada para prestação de cursos de capacitação sobre controle e registro acadêmico de Instituições de Ensino Superior, para atender a demanda do IFRO-Reitoria.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.750,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243008221201814","Inexigibilidade de Licitação","15814807000032018","Não se Aplica","INCISO II","SISPP","Objeto: Pagamento de inscrições de servidores para participação no Congresso Brasileiro de Extensão Universitária, para atender a demanda do IFRO-Reitoria.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","460,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243009267201842","Inexigibilidade de Licitação","15814807000042018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada para prestação de cursos de capacitação sobre Saúde Psíquica e Trabalho, para atender a demanda do IFRO-Reitoria.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","714,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243008680201890","Inexigibilidade de Licitação","15814807000052018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada para prestação de cursos de capacitação sobre Avaliação Institucional e Estratégia de Gestão Educacional, para atender a demanda do IFRO-Reitoria.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.327,3000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243006133201870","Dispensa de Licitação","15814806000072018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada no fornecimento de vidro temperado, para atender a demanda do IFRO-Campus Jaru.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","531,3000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243010342201818","Dispensa de Licitação","15814806000062018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada no fornecimento de materiais de Tecnologia da Informação, para atender a demanda do IFRO-Reitoria.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.971,2000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243014220201809","Dispensa de Licitação","15814806000082018","Não se Aplica","INCISO IV","SISPP","Objeto: Contratação de empresa especializada em serviços de agenciamento de viagens para voos regulares domésticos para atender a demanda do IFRO.",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","466.314,0200"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243014536201892","Dispensa de Licitação","15814806000092018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada no fornecimento de gêneros alimentícios para atender a demanda do IFRO-Campus Jaru no evento dia do estudante",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","980,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243015098201880","Dispensa de Licitação","15814806000102018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada em serviços de transporte rodoviário de mobílias, bagagens e volumes em geral, para atender a demanda do IFRO-Reitoria",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","5.750,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243011808201801","Inexigibilidade de Licitação","15814807000062018","Não se Aplica","INCISO II","SISPP","Objeto: Pagamento de inscrição dos servidores no XXXVIII ENCONTRO NACIONAL DE DIRIGENTES DE PESSOAS E RECURSOS HUMANOS DAS INSTITUIÇÕES FEDERAIS DE ENSINO.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.350,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243017615201855","Inexigibilidade de Licitação","15814807000072018","Não se Aplica","CAPUT","SISPP","Objeto: Contratação de empresa internacional para participação da SETEC/MEC em parceria com o CONIF no Congresso Mundial de Escolas Politécnicas (WFCP 2018)",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","24.363,1000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243017779201882","Inexigibilidade de Licitação","15814807000082018","Não se Aplica","CAPUT","SISPP","Objeto: Participação de alunos e servidores da Rede Federal de Educação Tecnológica no evento no evento ""Preparing for the Skills Future, now"", organizado pela World Federation of Colleges and Polytechnics (WFCP)",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","26.549,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243013639201835","Dispensa de Licitação","15814806000112018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada na prestação de curso de capacitação de  Python e Django , para atender a demanda do IFRO.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","9.800,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243008082201811","Dispensa de Licitação","15814806000122018","Não se Aplica","INCISO XIII","SISPP","Objeto: Contratação de serviço de apoio na gestão operacional e financeira do projeto celebrado entre FUNASA e o IFRO, através da Fundação de Apoio ao Desenvolvimento da Ciência e Tecnologia (FACTO).",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.577.863,7600"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243000500201821","Dispensa de Licitação","15814806000132018","Não se Aplica","INCISO X","SISPP","Objeto: Locação de espaço físico necessário ao funcionamento da Reitoria do IFRO pelo período de 36 (trinta e seis) meses, prorrogáveis na forma da lei.",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.240.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243011270201826","Inexigibilidade de Licitação","15814807000092018","Não se Aplica","INCISO II","SISPP","Objeto: Pagamento de Inscrição da servidora no Curso: GESTÃO DA COMUNICAÇÃO, DAS MÍDIAS SOCIAIS E DA ASSESSORIA DE IMPRENSA NA ADMINISTRAÇÃO PÚBLICA.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.990,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243007550201830","Inexigibilidade de Licitação","15814807000102018","Não se Aplica","INCISO II","SISPP","Objeto: Pagamento de inscrição no CURSO: DE AUDITORIA GOVERNAMENTAL E CONTROLES INTERNO E EXTERNO NA ADMINISTRAÇÃO PÚBLICA.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.490,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243020448201820","Inexigibilidade de Licitação","15814807000112018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de Empresa especializada visando à participação de 01 (um) servidor lotado na Reitoria/DGTI/CDSIS no curso: PM-83 Gerenciamento ágil de projetos de Software com Scrum.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.990,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243.019759/2018","Inexigibilidade de Licitação","15814807000122018","Não se Aplica","INCISO II","SISPP","Objeto: Curso de capacitação In Company em elaboração de Plano Diretor de Tecnologia da Informação - PDTI (GTI-12), na cidade de Porto Velho/RO, turma de até 08 participantes.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","12.288,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243017587201876","Inexigibilidade de Licitação","15814807000132018","Não se Aplica","CAPUT","SISPP","Objeto: Contratação de empresa especializada no serviço de divulgação em veículo de transporte coletivo (BUSDOOR), no município de Porto Velho/RO, para atender a demanda do PSU 2019/1 do IFRO.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","8.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243021196201856","Dispensa de Licitação","15814806000142018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada na locação, confecção, colagem e manutenção de cartazes em outdoor",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.600,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243021836201828","Dispensa de Licitação","15814806000152018","Não se Aplica","INCISO XXII","SISPP","Objeto: Contratação, por prazo indeterminado, de empresa especializada no fornecimento de energia elétrica, para atender a demanda da Reitoria do IFRO",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","101.134,8000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243021668201871","Dispensa de Licitação","15814806000162018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada na montagem, desmontagem, acondicionamento, carga e descarga de mobiliário do IFRO-Reitoria",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","10.400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243023951201837","Dispensa de Licitação","15814806000172018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada em serviços de instalação de aparelhos de ar condicionado, para atender a demanda do IFRO-Reitoria.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","2324302118620181","Inexigibilidade de Licitação","15814807000142018","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada para capacitação na ferramente Scrum que é uma metodologia que visa agilizar a gestão e planejamento de projetos de software, dividindo os projetos em ciclos, estabelecendo períodos para que um conjunto de atividades deve ser executado.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.990,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243025212201880","Dispensa de Licitação","15814806000182018","Não se Aplica","INCISO XIII","SISPP","Objeto: Contratação de empresa para prestação de serviços técnico-especializados na organização e realização de concurso público para atender a demanda do IFRO.",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","210.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243025657201860","Dispensa de Licitação","15814806000192018","Não se Aplica","INCISO I","SISPP","Objeto: Contratação de empresa especializada em serviços de manutenção e conservação predial para atender a demanda do IFRO-Reitoria, nas quantidades e especificações detalhadas na planilha de custos anexa (SEI nº 0439162).",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","32.815,5800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243025669201894","Inexigibilidade de Licitação","15814807000152018","Não se Aplica","CAPUT","SISPP","Objeto: Contratação de empresa especializada no serviço de plataforma online para a organização de eventos técnicos e científicos, para utilização no VI Congresso de Ensino, Pesquisa e Extensão (CONPEX).",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","4.077,1000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243015974201797","Pregão","15834105000312017","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de Empresa Especializada em Serviço de Limpeza e Conservação",9/1/2018,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","23 Fev 2018","Não Subrogou Compra","661.683,4800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243013136201860","Pregão","15834105000172018","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Cancessão ONEROSA DE USO DE BEM PÚBLICO PARA EXPLORAÇÃO DE SERVIÇOS DE CANTINA ESCOLAR,",1/10/2018,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","02 Out 2018","Não Subrogou Compra","324,5800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243010195201886","Pregão","15834105000182018","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de Serviço de Vigilância",16/10/2018,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","12 Nov 2018","Não Subrogou Compra","248.986,0800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243014357201855","Pregão","15834105000192018","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Manutenção preventiva e corretiva de ordenhadeira",27/9/2018,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","28 Set 2018","Não Subrogou Compra","0,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243014357201855","Pregão","15834105000252018","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de Serviço de Manutenção no Sistema de Ordenha",1/11/2018,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","06 Nov 2018","Não Subrogou Compra","18.212,8000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243017334201711","Pregão","15834105000322017","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de produtos agropecuários 2",5/1/2018,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","23 Jan 2018","Não Subrogou Compra","176.548,0572"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243002243201828","Pregão","15834105000012018","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de concentrado,ração, animal",5/2/2018,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","28 Fev 2018","Não Subrogou Compra","405.404,4100"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243000880201802","Pregão","15834105000032018","Não se Aplica","NAO SE APLICA","SISRP","Objeto: Pregão Eletrônico -  Aquisição de Combustível e óleo lubrificante.",19/2/2018,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","27 Fev 2018","Não Subrogou Compra","112.633,8000"
