"Órgão Sup UResp Compra ID","Órgão Vinc UResp Compra DESC","Órgão UResp Compra ID","Órgão UResp Compra DESC","Cod UResp Compra DESC","Cod UResp Compra NOME","UF UResp Compra DESC","Municipio UResp Compra DESC","Número Processo Compra DESC","Modalidade Compra DESC","Identif Compra DESC","Tipo Licitação DESC","Inciso Disp Legal DESC","Forma Compra DESC","Objeto Compra DESC","Dia Abert Sessão Publ ID","Sit Atual Compra DESC","Existência Result Compra DESC","Dia Homologação Compra DESC","Sub-rogação Compra DESC","Valor Total Homologado"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","00006/2017-41","Dispensa de Licitação","15814806000032017","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresas especializadas para fornecimento de brita e espelho para atender as necessidades do IFRO-CAMPUS AVANÇADO JARU.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.880,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243001644201714","Inexigibilidade de Licitação","15814807000022017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação e Formação de Pregoeiros, Termo de Referência e SRP.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.590,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243001635201723","Inexigibilidade de Licitação","15814807000032017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação (Servidora: Laura Borges Nogueira) - FAUBAI Conference 2017 - New Trends on Internalization of HE: Social Engagement and Innovation.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.770,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","11112000007201795","Dispensa de Licitação","15814806000042017","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada em prestação dos serviços de limpeza externa, sem cessão de mão de obra, para atender a demanda do IFRO-Campus Avançado Jaru.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.871,6000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243002690201731","Dispensa de Licitação","15814806000052017","Não se Aplica","INCISO II","SISPP","Objeto: Placa comemorativa. Placa de inauguração de aço inox escovado, 2mm de espessura, moldura em alumínio escovado com 4mm de espessura, letreiro em baixo relevo, pintado com tinta eletrostática, aplicação de duas demãos de verniz com bi componente, moldura em alumínio escovado fixadas com parafuso tipo chinesinho 1( uma polegada). Dimensões: 90x60 cm colorida. Arte produzida pelo IFRO.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.500,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243010065201762","Dispensa de Licitação","15814806000062017","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada no fornecimento de uniformes escolares, para atender a demanda do IFRO-Campus Avançado Jaru .",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","6.615,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","002793/2017-09","Inexigibilidade de Licitação","15814807000042017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação de servidora Elizângela Aparecida Souza Santos.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","780,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","002939/2017-16","Inexigibilidade de Licitação","15814807000052017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação do servidor Romualdo Souza de Lima.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243003507201714","Dispensa de Licitação","15814806000072017","Não se Aplica","INCISO II","SISPP","Objeto: Aquisição de materiais para o JIFRO/2017-Troféu e água mineral.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","3.952,5000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243003538201775","Dispensa de Licitação","15814806000082017","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de pessoa jurídica para prestação do serviço de arbitragem de atletismo para atender aos Jogos do Instituto Federal de Rondônia-JIFRO 2017, a ser realizado no município de Porto Velho/RO, no período de 03 a 07 de julho de 2017.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.924,9800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243003177201767","Inexigibilidade de Licitação","15814807000062017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação da servidora Taynan Izabelle Gonçalves da Cruz.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.790,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243010312201721","Dispensa de Licitação","15814806000092017","Não se Aplica","INCISO II","SISPP","Objeto: Confecção e instalação de placas e targetas veiculares para utilização nos veículos utilizados pela Reitoria do Instituto Federal de Rondônia (IFRO), para o ano de 2017.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.350,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243003400201776","Inexigibilidade de Licitação","15814807000072017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação do servidor Marcos Rogério de Oliveira Azevedo.  Curso: Segurança em servidores LINUX.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.400,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243011164201761","Inexigibilidade de Licitação","15814807000082017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação do servidor Reynaldo Garcia Junior. Curso: Cordova & PhoneGap: Apps mobile com HTML, CSSe JS.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","300,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243003964201717","Inexigibilidade de Licitação","15814807000092017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação do servidor Jairo Tschurtschenthaler Costa - Curso: 27ª Conferência Anprotec de Empreendedorismo e Ambientes de Inovação.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.415,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243003965/20175","Inexigibilidade de Licitação","15814807000102017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação do servidor Sergio Francisco Loss Franzin - Curso: 27ª Conferência Anprotec de Empreendedorismo e Ambientes de Inovação.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.415,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243011524201725","Inexigibilidade de Licitação","15814807000112017","Não se Aplica","INCISO II","SISPP","Objeto: XIV CURSO SOBRE SISTEMA DE GESTÃO DE CONVÊNIOS - SICONV   PORTAL DOS CONVÊNIOS (Servidora - Ana Cristina do nascimento)",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.530,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243012869201704","Inexigibilidade de Licitação","15814807000122017","Não se Aplica","INCISO II","SISPP","Objeto: Curso Previdência dos Servidores Públicos: Cálculos de Aposentadorias e Pensões. Aposentadorias Especiais, Compulsória, RPPS e Previdência Complementar (Funpresp). (Servidora   Cleonice Cabral Costa)",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.540,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243012744201776","Inexigibilidade de Licitação","15814807000132017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação do servidor Eduardo da Silva Pinheiro Abreu - curso prático: Folha de Pagamento Aplicada ao   Sistema SIAPE.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.590,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243012586201754","Inexigibilidade de Licitação","15814807000142017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação - servidora  Sonia Haruto Ito - Curso Previdência dos Servidores Públicos: Cálculos de Aposentadorias e Pensões. Aposentadorias Especiais, Compulsória, RPPS e Previdência Complementar (Funpresp).",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.540,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243014677201724","Dispensa de Licitação","15814806000102017","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada na locação, confecção, colagem e manutenção de cartazes em BUSDOOR. Dimensões: área total de 9,0 x 3,00 metros (LxA) e área visual de 8,80 x 2,90 metros (LxA). Município de Porto Velho/RO.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","7.840,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243013687201742","Inexigibilidade de Licitação","15814807000152017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação da servidora Gleiciane Santos Oliveira Xavier de Mesquita - Curso: 47º FONAITec   Fórum Técnico das Auditorias Internas do MEC.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243014425201703","Inexigibilidade de Licitação","15814807000162017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação da servidora Rosa Martins Costa Pereira - Curso Avaliação Institucional-Formação de Pesquisadores Institucionais.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","1.950,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243016151201789","Inexigibilidade de Licitação","15814807000172017","Não se Aplica","INCISO II","SISPP","Objeto: Capacitação do servidor Herbert Rodrigo Colares Benigno - Curso: Gestão e Fiscalização de Contratos, de Acordo com a Nova IN 05/2017 MPOG - Visão Sistêmica.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.490,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243016205201714","Inexigibilidade de Licitação","15814807000182017","Não se Aplica","INCISO I","SISPP","Objeto: Aquisição de licenças de uso perpétuo dos softwares de engenharia EBERICK V10 PLENA e a plataforma QIBUILDER, incluindo, garantia e suporte técnico, para uso da Diretoria de Engenharia e Infraestrutura do IFRO.",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","40.725,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243018214201731","Dispensa de Licitação","15814806000112017","Não se Aplica","INCISO II","SISPP","Objeto: Contratação de empresa especializada para prestação de serviços de transporte de mobiliário, bagagem, tipo mudança residencial.",31/12/1899,"Encerrado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","2.565,9900"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA","RO","PORTO VELHO","23243010227201762","Inexigibilidade de Licitação","15814807000192017","Não se Aplica","INCISO I","SISPP","Objeto: Contratação de licenças de uso, bem como dos serviços continuados de atualização, manutenção e suporte de licença do software SimuleRH, simulador de aposentadoria dos servidores abrangidos pelo Regime Próprio de Previdência Social (RPPS), pelo período de 12 (doze) meses, prorrogáveis na forma da lei, conforme quantidades e especificações  constantes do Termo de Referência e seus anexos.",31/12/1899,"Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","20.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243006990201616","Pregão","15834105000422016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratção de TV por Assinatura",6/1/2017,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","09 Jan 2017","Não Subrogou Compra","7.463,7600"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243007800201670","Pregão","15834105000012017","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação corretiva e preventiva da rede de distribuição elétrica",24/1/2017,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","13 Fev 2017","Não Subrogou Compra","35.000,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243007383201665","Pregão","15834105000432016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de serviço tercerizado de mão de obra",25/1/2017,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","20 Fev 2017","Não Subrogou Compra","1.386.942,7400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243007533201631","Pregão","15834105000442016","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de Manutenção Corretiva e Preventiva de Motores Elétricos, Roçadeiras, Motosserras e Pulverizadores.",14/2/2017,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","17 Fev 2017","Não Subrogou Compra","4.063,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243000376201713","Tomada de Preços","15834102000012017","Preço","NAO SE APLICA","SISPP","Objeto: Contratação de obra e serviços de engenharia para adequação da rede elétrica.",31/12/1899,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","01 Jan 1900","Não Subrogou Compra","107.954,4400"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243001330201711","Pregão","15834105000122017","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de Empresa Especializada em Serviços de Manutenção de Equipamentos de Laboratórios",18/5/2017,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","19 Mai 2017","Não Subrogou Compra","74.150,9800"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243002384201702","Pregão","15834105000142017","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de empresa Especializada em manutenção corretiva e preventiva em central telefônica e ramais",15/5/2017,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","16 Mai 2017","Não Subrogou Compra","21.913,0000"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243002248201712","Pregão","15834105000202017","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Contratação de manutenção de motores elétrico",13/7/2017,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","21 Jul 2017","Não Subrogou Compra","17.032,3600"
26000,"MINISTERIO DA EDUCACAO",26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,"INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE","RO","COLORADO DO OESTE","23243002384201702","Pregão","15834105000242017","Não se Aplica","NAO SE APLICA","SISPP","Objeto: Pregão Eletrônico -  Contratação de Empresa Especializada em Manutenção Corretiva e Preventiva em Central Telefônica e Ramais.",2/8/2017,"Evento de Resultado de Julgamento Publicado","Existe Resultado de Compra","08 Jan 2018","Não Subrogou Compra","21.560,4300"
