Órgão Sup UResp Compra ID,Órgão Vinc UResp Compra DESC,Órgão UResp Compra ID,Órgão UResp Compra DESC,Cod UResp Compra DESC,Cod UResp Compra NOME,UF UResp Compra DESC,Municipio UResp Compra DESC,Número Processo Compra DESC,Modalidade Compra DESC,Identif Compra DESC,Tipo Licitação DESC,Inciso Disp Legal DESC,Forma Compra DESC,Objeto Compra DESC,Ano Resultado Compra DESC,Dia Abert Sessão Publ ID,Sit Atual Compra DESC,Existência Result Compra DESC,Dia Homologação Compra ID,Sub-rogação Compra DESC,Valor Total Homologado
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243007621201985,Inexigibilidade de Licitação,15814807000032019,Não se Aplica,INCISO II,SISPP,"Objeto: Participação de servidora na conferência da Faubai 2019 ""Global Community Engagement"".",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"1.840,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243004903201921,Dispensa de Licitação,15814806000022019,Não se Aplica,INCISO II,SISPP,Objeto: Aquisição de suprimentos para impressoras (toner) para atender a Reitoria do Instituto Federal de Rondônia (IFRO).,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"10.828,82"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243007258201906,Dispensa de Licitação,15814806000032019,Não se Aplica,INCISO II,SISPP,Objeto: Aquisição de materiais eletroeletrônicos para atender o IFRO.,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"4.173,36"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243007256201917,Dispensa de Licitação,15814806000042019,Não se Aplica,INCISO I,SISPP,"Objeto: Contratação de empresa especializada em serviços de elaboração de projetos de engenharia, especialidade projetos elétricos, para atender a demanda do IFRO.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"15.000,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243006780201962,Dispensa de Licitação,15814806000052019,Não se Aplica,INCISO II,SISPP,Objeto: Contratação de empresa especializada em limpeza de terreno da Reitoria do IFRO.,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"4.010,14"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243003326201950,Inexigibilidade de Licitação,15814807000042019,Não se Aplica,CAPUT,SISPP,"Objeto: Contratação de empresa especializada na prestação de serviços de publicidade legal/institucional para atender a Reitoria do Instituto Federal de Educação, Ciência e Tecnologia de Rondônia-IFRO.",2019,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"132.160,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243014031201917,Dispensa de Licitação,15814806000062019,Não se Aplica,INCISO II,SISPP,Objeto: Contratação de empresa especializada em locação de container banheiro com chuveiro para o JIFRO 2019.,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"2.300,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243015058201919,Dispensa de Licitação,15814806000072019,Não se Aplica,INCISO I,SISPP,"Objeto: Contratação de empresa especializada em serviços de levantamento topográfico com elaboração de Projeto Planialtimétrico e Sondagem a Percussão, para atender a demanda do IFRO, nas quantidades e especificações detalhadas no Projeto Básico.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"16.700,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243014735201981,Dispensa de Licitação,15814806000082019,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada na prestação do serviço de publicidade legal/institucional impressa e/ou eletrônica, que envolve publicação em jornais de grande circulação, TV, rádio e internet, para atender as necessidades do Instituto Federal de Rondônia-IFRO.",2019,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"654.048,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243.010675/2019,Inexigibilidade de Licitação,15814807000052019,Não se Aplica,INCISO II,SISPP,"Objeto: Curso de capacitação In Company em Acessibilidade com carga horária de 32 horas, que será realizado no município de Porto Velho/RO, para uma turma de até 30 servidores, tendo como público-alvo os servidores membros da Comissão de Elaboração do Manual Padronizado de Acessibilidade nos Ambientes do IFRO e demais envolvidos.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"9.600,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243017671201971,Dispensa de Licitação,15814806000092019,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada para a prestação de serviços de confecção de troféus, medalhas e marcação de pista de atletismo para atender a demanda dos Jogos do Instituto Federal de Rondônia - JIFRO, que ocorrerão entre os dia 23 e 26 de  agosto do corrente ano.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"6.860,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243015874201922,Inexigibilidade de Licitação,15814807000062019,Não se Aplica,INCISO II,SISPP,Objeto: Participação de servidora no curso de Controle e Registro Acadêmico de Instituições de Ensino Superior.,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"3.750,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243015972201957,Inexigibilidade de Licitação,15814807000072019,Não se Aplica,INCISO II,SISPP,"Objeto: Capacitação de servidor no curso de Infraestrutura ágil com práticas DEVOPS usando Docker, Git, Jenkins, Puppet e Ansible  - PAC 2019.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"1.404,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243015972201960,Inexigibilidade de Licitação,15814807000082019,Não se Aplica,INCISO II,SISPP,Objeto: Capacitação de servidor no curso de Gestão de Documentos Públicos - PAC 2019.,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"2.790,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243011418201911,Inexigibilidade de Licitação,15814807000092019,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresa especializada na prestação do WORKSHOP VOCÊ POSITIVO: Seja o melhor você que puder, para atender a demanda do IFRO - Reitoria.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"14.000,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,2.324.301.805.720.190,Inexigibilidade de Licitação,15814807000102019,Não se Aplica,INCISO II,SISPP,Objeto: Participação da servidora do IFRO - Elizangélica Fernandes da Silva no VI Congresso Nacional de Educação - CONEDU.,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,235
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243017775201985,Inexigibilidade de Licitação,15814807000112019,Não se Aplica,INCISO II,SISPP,Objeto: Capacitação da servidora do IFRO - Gricia Aparecida Rodrigues de Souza - no curso de Inteligência Emocional - PAC 2019,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"2.290,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243024586201969,Dispensa de Licitação,15814806000102019,Não se Aplica,INCISO II,SISPP,"Objeto: Recarga de toner (preto ou colorido) para impressora HP Color M551, série 250 ou 400, com rendimento de impressões em quantidade e qualidade equivalentes ao toner original.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"5.760,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243024586201969,Dispensa de Licitação,15814806000112019,Não se Aplica,INCISO II,SISPP,"Objeto: Recarga de toner (preto ou colorido) para impressora HP Color M551, série 250 ou 400, com rendimento de impressões em quantidade e qualidade equivalentes ao toner original.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"5.760,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243023507201901,Inexigibilidade de Licitação,15814807000122019,Não se Aplica,INCISO II,SISPP,Objeto: Capacitação da servidora Gricia Aparecida Rodrigues de Sousa,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"2.590,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243023363201984,Inexigibilidade de Licitação,15814807000132019,Não se Aplica,INCISO II,SISPP,"Objeto: Capacitação de 01 (um) servidor no ""Seminário Nacional de Governança, Riscos e Integridade no Setor Público""",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"3.590,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243023904201974,Inexigibilidade de Licitação,15814807000142019,Não se Aplica,INCISO II,SISPP,"Objeto: Curso de capacitação In Company em Gerencia de containers com Docker e Kubernetes, 16 horas, que será realizado no município de Porto Velho/RO, para uma turma de 12 servidores, tendo como público-alvo os servidores da Coordenação de Suporte e Rede e Coordenação de Desenvolvimento de Sistemas",2019,1/1/1900,Evento de Revogação Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"20.736,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243023904201974,Inexigibilidade de Licitação,15814807000152019,Não se Aplica,INCISO II,SISPP,"Objeto: Curso de capacitação In Company em Gerencia de containers com Docker e Kubernetes, 16 horas, que será realizado no  município de Porto Velho/RO, para uma turma de 12 servidores, tendo como público-alvo os servidores da Coordenação de  Suporte e Rede e Coordenação de Desenvolvimento de Sistemas",2019,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"20.736,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,"2,3243E+16",Inexigibilidade de Licitação,15814807000162019,Não se Aplica,INCISO II,SISPP,Objeto: Contratação da empresa ASSOCIACAO BRASILEIRA DE STARTUPS na 6ª edição da Conferência Anual de Startups e Empreendedorismo,2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,479
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243013877201921,Inexigibilidade de Licitação,15814807000172019,Não se Aplica,INCISO II,SISPP,"Objeto: Curso Eventos, Cerimonial e Protocolo Nacional e Internacional, a ser realizado na Reitoria do IFRO para turma de 20 servidores, tendo como público alvo servidores da Ascom/Comunicadores dos Campi/Gabinete do IFRO.",2019,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"24.975,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243024382201928,Inexigibilidade de Licitação,15814807000182019,Não se Aplica,INCISO II,SISPP,Objeto: Curso de capacitação In Company sobre o Novo Decreto do Pregão Eletrônico (nº 10.024/2019) para o aperfeiçoamento de trinta servidores com no mínimo 24h.,2019,1/1/1900,Publicado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"47.200,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158148,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",RO,PORTO VELHO,23243017162201948,Dispensa de Licitação,15814806000122019,Não se Aplica,INCISO II,SISPP,"Objeto: Contratação de empresas especializadas em confecção de placas, para atender a demanda da Reitoria e do Campus Avançado São Miguel do Guaporé-IFRO.",2019,1/1/1900,Encerrado,Existe Resultado de Compra,1/1/1900,Não Subrogou Compra,"3.086,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243024905201855,Pregão,15834105000302019,Não se Aplica,NAO SE APLICA,SISPP,"Objeto: Pregão Eletrônico -  Contratação de Empresa Especializada na Prestação de Serviço de Gestão Patrimonial,",2019,13/3/2019,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,14/3/2019,Não Subrogou Compra,"45.840,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243008652201953,Pregão,15834105000092019,Não se Aplica,NAO SE APLICA,SISPP,Objeto: Pregão Eletrônico -  Contratação de Serviço de Manutenção no Sistema de Ordenha,2019,23/8/2019,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,26/8/2019,Não Subrogou Compra,"18.050,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243021367201928,Pregão,15834105000182019,Não se Aplica,NAO SE APLICA,SISPP,"Objeto: Pregão Eletrônico -  Contratação de  MANUTENÇÃO PREVENTIVA E CORRETIVA EM EQUIPAMENTOS DE LABORATÓRIOS, TOPOGRÁFICOS E METEOROLÓGICOS.",2019,5/11/2019,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,18/11/2019,Não Subrogou Compra,"191.830,02"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243018073201919,Pregão,15834105000212019,Não se Aplica,NAO SE APLICA,SISPP,Objeto: Pregão Eletrônico -  Contratação de Serviço de Manutenção em Poços Semi-Artesianos,2019,5/12/2019,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,6/12/2019,Não Subrogou Compra,"79.889,27"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243022015201817,Pregão,15834105000262018,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Aquisição de Combustível e óleo lubrificante,2019,19/11/2018,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,19/11/2018,Não Subrogou Compra,"143.070,00"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243023722201812,Pregão,15834105000272018,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Produtos Agropecuários,2019,3/1/2019,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,15/1/2019,Não Subrogou Compra,"490.384,86"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243023775201833,Pregão,15834105000282018,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Aquisição de Equipamento para laboratórios e Alojamentos,2019,21/12/2018,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,30/1/2019,Não Subrogou Compra,"407.123,31"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243023783201880,Pregão,15834105000292018,Não se Aplica,NAO SE APLICA,SISRP,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios.,2019,3/1/2019,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,8/1/2019,Não Subrogou Compra,"446.030,33"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243024208201802,Pregão,15834105000012019,Não se Aplica,NAO SE APLICA,SISRP,"Objeto: Pregão Eletrônico -  Aquisição equipamentos de tecnologia da informação, com garantia on-site",2019,25/3/2019,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,4/6/2019,Não Subrogou Compra,"2.716.568,16"
26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA",158341,INST.FED.DE RONDONIA/CAMPUS COLORADO DO OESTE,RO,COLORADO DO OESTE,23243001690201985,Pregão,15834105000022019,Não se Aplica,NAO SE APLICA,SISRP,"Objeto: Pregão Eletrônico -  Produtos de Limpeza, Higienização, Equipamento de Proteção Individual e Coletiva.",2019,18/3/2019,Evento de Resultado de Julgamento Publicado,Existe Resultado de Compra,3/4/2019,Não Subrogou Compra,"515.298,99"
